Search Dir: /home/sviatoslav/cheats.d
/home/sviatoslav/cheats.d/cloud/openstackcheatsheet.md|☁️ OpenStack|Cloud|☁️|1
/home/sviatoslav/cheats.d/storage-fs/diskgrowcheatsheet.md|💿 Disk Growth — Cloud/VM Expansion|Storage & FS|💿|3
/home/sviatoslav/cheats.d/storage-fs/partitionmountcheatsheet.md|💿 Partition & Mount|Storage & FS|💿|2
/home/sviatoslav/cheats.d/storage-fs/aclcheatsheet.md|ACL Cheat Sheet for Linux|Storage & FS|💿|5
/home/sviatoslav/cheats.d/storage-fs/lvmcheatsheet.md|💿 LVM — Basics|Storage & FS|💿|1
/home/sviatoslav/cheats.d/storage-fs/chrootcheatsheet.md|🐧 Chroot Cheatsheet|Storage & FS|🐧|4
/home/sviatoslav/cheats.d/storage-fs/smartraidcheatsheet.md|💿 SMART & mdadm RAID|Storage & FS|💿|4
/home/sviatoslav/cheats.d/package-managers/pacmancheatsheet.md|🟢 Pacman — Arch Linux|Package Managers|🟢|3
/home/sviatoslav/cheats.d/package-managers/zyppercheatsheet.md|🟢 Zypper — OpenSUSE|Package Managers|🟢|4
/home/sviatoslav/cheats.d/package-managers/pkgmanagerscheatsheet.md|📦 Package Managers — APT/DNF/Pacman/Snap/Flatpak|Package Managers|📦|1
/home/sviatoslav/cheats.d/package-managers/flatpakcheatsheet.md|📦 Flatpak — Application Sandboxes|Package Managers|📦|6
/home/sviatoslav/cheats.d/package-managers/snapcheatsheet.md|📦 Snap — Universal Packages|Package Managers|📦|5
/home/sviatoslav/cheats.d/package-managers/aptcheatsheet.md|📦 APT — Debian/Ubuntu|Package Managers|📦|1
/home/sviatoslav/cheats.d/package-managers/appimagecheatsheet.md|📦 AppImage — Portable Apps|Package Managers|📦|7
/home/sviatoslav/cheats.d/package-managers/dnfcheatsheet.md|📦 DNF — RHEL/Fedora|Package Managers|📦|2
/home/sviatoslav/cheats.d/files-archives/diffpatchcheatsheet.md|🔁 diff / patch — File Comparison|Files & Archives|🔁|4
/home/sviatoslav/cheats.d/files-archives/tarcheatsheet.md|📦 TAR — Commands|Files & Archives|📦|2
/home/sviatoslav/cheats.d/files-archives/zip7zzstdcheatsheet.md|📦 ZIP / 7z / ZSTD — Archive Tools|Files & Archives|📦|3
/home/sviatoslav/cheats.d/files-archives/tarzstdcheatsheet.md|📦 TAR with Zstandard Compression|Files & Archives|📦|1
/home/sviatoslav/cheats.d/web-servers/nginxcheatsheet.md|🌐 Nginx — Cheatsheet|Web Servers|🌐|1
/home/sviatoslav/cheats.d/web-servers/weblogiccheatsheet.md|🌐 WebLogic Server|Web Servers|🌐|5
/home/sviatoslav/cheats.d/web-servers/apachecheatsheet.md|🪶 Apache HTTPD — Cheatsheet|Web Servers|🪶|2
/home/sviatoslav/cheats.d/web-servers/haproxycheatsheet.md|🌀 HAProxy — Cheatsheet|Web Servers|🌀|5
/home/sviatoslav/cheats.d/web-servers/tomcatcheatsheet.md|🐱 Tomcat — Cheatsheet|Web Servers|🐱|3
/home/sviatoslav/cheats.d/network/ufwcheatsheet.md|🧱 UFW — Uncomplicated Firewall|Network|🧱|16
/home/sviatoslav/cheats.d/network/dnscheatsheet.md|🧭 DNS — dig/nslookup/host|Network|🧭|5
/home/sviatoslav/cheats.d/network/scpcheatsheet.md|🔐 SCP — Secure Copy|Network|🔐|7
/home/sviatoslav/cheats.d/network/resolvectlcheatsheet.md|🖧 resolvectl — DNS Resolution Management|Network|🖧|999
/home/sviatoslav/cheats.d/network/ncnmapcheatsheet.md|🔌 nc / nmap — Network Tools|Network|🔌|4
/home/sviatoslav/cheats.d/network/firewalldcheatsheet.md|🔥 firewalld — Firewall Management|Network|🔥|12
/home/sviatoslav/cheats.d/network/autosshcheatsheet.md|🔁 autossh — Resilient SSH Tunnels|Network|🔁|10
/home/sviatoslav/cheats.d/network/nmclicheatsheet.md|🌐 nmcli — NetworkManager CLI|Network|🌐|20
/home/sviatoslav/cheats.d/network/ipcheatsheet.md|🌐 ip — Network Configuration|Network|🌐|3
/home/sviatoslav/cheats.d/network/networkmanagercheatsheet.md|🖧 NetworkManager — GUI/TUI Network Management|Network|🖧|23
/home/sviatoslav/cheats.d/network/nftcheatsheet.md|🕸 nftables — Modern Firewall|Network|🕸|14
/home/sviatoslav/cheats.d/network/vpn-pluginscheatsheet.md|🔐 VPN Plugins — Installation & Configuration|Network|🔐|24
/home/sviatoslav/cheats.d/network/iptablesnfttranslatecheatsheet.md|🔁 iptables → nftables Translation|Network|🔁|15
/home/sviatoslav/cheats.d/network/network-backend-detectioncheatsheet.md|🔍 Network Backend Detection — Linux (Universal)|Network|🔍|25
/home/sviatoslav/cheats.d/network/curlcheatsheet.md|🌐 CURL — HTTP Client|Network|🌐|1
/home/sviatoslav/cheats.d/network/netdiagcheatsheet.md|🛰️ Network Diagnostics — mtr/traceroute/iperf3/ping|Network|🛰️|11
/home/sviatoslav/cheats.d/network/systemd-networkdcheatsheet.md|⚙️ systemd-networkd — Network Configuration|Network|⚙️|22
/home/sviatoslav/cheats.d/network/rsynccheatsheet.md|🚚 RSYNC — File Synchronization|Network|🚚|8
/home/sviatoslav/cheats.d/network/sscheatsheet.md|📡 SS — Socket Statistics|Network|📡|2
/home/sviatoslav/cheats.d/network/wireguardcheatsheet.md|🔐 WireGuard — VPN Setup|Network|🔐|9
/home/sviatoslav/cheats.d/network/sshcheatsheet.md|🔑 SSH — Commands & Config|Network|🔑|6
/home/sviatoslav/cheats.d/network/netplancheatsheet.md|📝 netplan — Network Configuration|Network|📝|21
/home/sviatoslav/cheats.d/network/iptablescheatsheet.md|🔥 iptables — Firewall Rules|Network|🔥|13
/home/sviatoslav/cheats.d/network/ssh_vpn_tunnel_cheatsheet.md|🔑 SSH Tunneling & Port Forwarding|Network|🔑|7
/home/sviatoslav/cheats.d/network/fail2bancheatsheet.md|🚓 Fail2Ban — Intrusion Prevention|Network|🚓|17
/home/sviatoslav/cheats.d/dev-tools/gitadvancedcheatsheet.md|🧬 Git — Advanced Techniques|Dev & Tools|🧬|2
/home/sviatoslav/cheats.d/dev-tools/tmuxcheatsheet.md|🧷 tmux — Terminal Multiplexer|Dev & Tools|🧷|6
/home/sviatoslav/cheats.d/dev-tools/buildtoolscheatsheet.md|🛠️ Build — Make/CMake/Meson|Dev & Tools|🛠️|5
/home/sviatoslav/cheats.d/dev-tools/kafkacheatsheet.md|🛠️ Apache Kafka|Dev & Tools|🛠️|9
/home/sviatoslav/cheats.d/dev-tools/ansiblecheatsheet.md|🛠️ Ansible|Dev & Tools|🛠️|5
/home/sviatoslav/cheats.d/dev-tools/nodetoolscheatsheet.md|🟢 Node — nvm/npm/yarn/pnpm|Dev & Tools|🟢|4
